mangaid,plateifu,ewha_1re,classification,classification_in_1psf,classification_out_1psf,last_lier_re,sy_annulus_flag,baseline_radial_profile,log_sersic_mass,log_elpetro_mass,phi,nsa_sersic_absmag [FNugriz]
1-605611,10512-12702,3.666472745241287,SF,SF,SF,,False,"[{""r"": 0.21899375999999998, ""class"": ""SF""}, {""r"": 0.43798751999999996, ""class"": ""SF""}, {""r"": 0.6569812799999999, ""class"": ""SF""}, {""r"": 0.8759750399999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.0949688, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.31396256, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.53295632, ""class"": ""SF""}, {""r"": 1.75195008, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9709438400000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1899376, ""class"": ""Bad_SNR (Lineless)""}]",10.45858799671093,10.292787535198329,99.8106,[-16.4569 -17.1937 -18.6952 -20.1516 -20.9151 -21.2682 -21.5488]
1-214751,10512-12703,1.848894587481752,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,10.64249815450319,10.621540811433272,173.497,[-14.6355 -15.8536 -18.5437 -20.2855 -21.1839 -21.5936 -21.9539]
1-77024,10512-12704,5.586081565940054,SF,SF,SF,,False,"[{""r"": 0.21571157, ""class"": ""SF""}, {""r"": 0.43142314, ""class"": ""SF""}, {""r"": 0.64713471, ""class"": ""SF""}, {""r"": 0.86284628, ""class"": ""SF""}, {""r"": 1.07855785, ""class"": ""SF""}, {""r"": 1.29426942, ""class"": ""SF""}, {""r"": 1.50998099, ""class"": ""SF""}, {""r"": 1.7256925600000002, ""class"": ""SF""}, {""r"": 1.9414041300000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1571157000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.753029689537184,10.648561008648592,154.858,[-16.7808 -17.5207 -19.1969 -20.8444 -21.6385 -21.9752 -22.2711]
1-76911,10512-12705,23.98159189978495,SF,SF,SF,,False,"[{""r"": 0.19671633, ""class"": ""SF""}, {""r"": 0.39343266, ""class"": ""SF""}, {""r"": 0.59014899, ""class"": ""SF""}, {""r"": 0.78686532, ""class"": ""SF""}, {""r"": 0.98358165, ""class"": ""SF""}, {""r"": 1.18029798, ""class"": ""SF""}, {""r"": 1.3770143099999999, ""class"": ""SF""}, {""r"": 1.57373064, ""class"": ""SF""}, {""r"": 1.77044697, ""class"": ""SF""}, {""r"": 1.9671633000000002, ""class"": ""Bad_SNR (Lineless)""}]",10.038699623020623,9.885299577507912,41.1334,[-17.3532 -17.8518 -18.7274 -19.7362 -20.2222 -20.4505 -20.6283]
1-76995,10512-1901,0.6567604792706767,Lineless,Lineless,Lineless,,False,,9.888174999256185,9.823305304023098,137.809,[-14.645  -15.407  -17.2908 -18.7309 -19.462  -19.7991 -20.043 ]
1-77006,10512-1902,1.8810362046511628,Sy,Sy,Bad_SNR (Lineless),,True,"[{""r"": 0.18012809999999999, ""class"": ""Sy""}, {""r"": 0.36025619999999997, ""class"": ""Sy""}, {""r"": 0.5403842999999999, ""class"": ""Sy""}, {""r"": 0.7205123999999999, ""class"": ""Sy""}, {""r"": 0.9006405, ""class"": ""Sy""}, {""r"": 1.0807685999999999, ""class"": ""Sy""}, {""r"": 1.2608966999999998, ""class"": ""Sy""}, {""r"": 1.4410247999999997, ""class"": ""Sy""}, {""r"": 1.6211528999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8012809999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9814090999999994, ""class"": ""Bad_SNR (Lineless)""}]",9.843903329257452,9.707927683188545,111.197,[-12.6543 -14.1575 -17.1093 -18.5928 -19.2482 -19.5913 -19.9145]
1-76957,10512-3701,1.0288071210714285,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,11.14596669633437,11.005360715905265,99.5188,[-15.8543 -17.1207 -19.8918 -21.7826 -22.5079 -22.7924 -23.0989]
1-76991,10512-3702,14.11148039536842,SF,SF,SF,,False,"[{""r"": 0.13956759999999999, ""class"": ""SF""}, {""r"": 0.27913519999999997, ""class"": ""SF""}, {""r"": 0.41870279999999993, ""class"": ""SF""}, {""r"": 0.5582703999999999, ""class"": ""SF""}, {""r"": 0.697838, ""class"": ""SF""}, {""r"": 0.8374056, ""class"": ""SF""}, {""r"": 0.9769732, ""class"": ""SF""}, {""r"": 1.1165407999999999, ""class"": ""SF""}, {""r"": 1.2561083999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3956759999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5352435999999996, ""class"": ""Bad_SNR (Lineless)""}]",9.367577671456571,9.338097753706538,84.3067,[-15.172  -15.6516 -16.9181 -18.0273 -18.5317 -18.7483 -18.9528]
1-77011,10512-3703,11.946717576533333,SF,SF,SF,,False,"[{""r"": 0.15573223, ""class"": ""SF""}, {""r"": 0.31146446, ""class"": ""SF""}, {""r"": 0.46719668999999997, ""class"": ""SF""}, {""r"": 0.62292892, ""class"": ""SF""}, {""r"": 0.77866115, ""class"": ""SF""}, {""r"": 0.93439338, ""class"": ""SF""}, {""r"": 1.09012561, ""class"": ""SF""}, {""r"": 1.24585784, ""class"": ""SF""}, {""r"": 1.40159007, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5573222999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7130545299999997, ""class"": ""Bad_SNR (Lineless)""}]",9.681999685279814,9.657423986160811,96.4263,[-15.3517 -15.9671 -17.2164 -18.4607 -19.0536 -19.3426 -19.5359]
1-76931,10512-3704,0.5223409940254777,Lineless,Lineless,Lineless,,False,,11.087614622379862,10.950926833808264,126.824,[ -8.55403 -16.365   -19.5222  -21.4864  -22.2834  -22.707   -22.9861 ]
1-77016,10512-6101,2.31520250681592,eLIER,LIER,Bad_SNR (Lineless),0.8726331999999999,False,"[{""r"": 0.21815829999999997, ""class"": ""LIER""}, {""r"": 0.43631659999999994, ""class"": ""LIER""}, {""r"": 0.6544748999999999, ""class"": ""LIER""}, {""r"": 0.8726331999999999, ""class"": ""LIER""}, {""r"": 1.0907915, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3089498, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5271081, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7452664, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9634247, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.181583, ""class"": ""Bad_SNR (Lineless)""}]",10.469243061669058,10.368829646195804,69.1949,[-14.008  -14.9522 -18.115  -19.8889 -20.7498 -21.1357 -21.4589]
1-77060,10512-6102,7.729954823692309,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.16014444, ""class"": ""SF""}, {""r"": 0.32028888, ""class"": ""SF""}, {""r"": 0.48043332, ""class"": ""SF""}, {""r"": 0.64057776, ""class"": ""SF""}, {""r"": 0.8007222, ""class"": ""SF""}, {""r"": 0.9608666400000001, ""class"": ""SF""}, {""r"": 1.1210110800000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.2811555200000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4412999600000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6014444000000003, ""class"": ""Bad_SNR (Lineless)""}]",9.980650011455634,9.892229324439366,31.603,[-12.9724 -14.4104 -17.0524 -18.6075 -19.5363 -19.9544 -20.3416]
1-77030,10512-6103,2.365934150051546,Sy,Sy,SF,,True,"[{""r"": 0.28865035, ""class"": ""Sy""}, {""r"": 0.5773007, ""class"": ""Sy""}, {""r"": 0.86595105, ""class"": ""SF""}, {""r"": 1.1546014, ""class"": ""SF""}, {""r"": 1.44325175, ""class"": ""SF""}, {""r"": 1.7319020999999999, ""class"": ""SF""}, {""r"": 2.02055245, ""class"": ""SF""}, {""r"": 2.3092028, ""class"": ""SF""}, {""r"": 2.59785315, ""class"": ""SF""}, {""r"": 2.8865035000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.38731150387828,10.234919502924779,120.347,[-15.3857 -16.081  -18.1849 -20.0277 -20.6208 -20.9441 -21.3666]
1-76920,10512-6104,16.990328875849055,SF,SF,SF,,False,"[{""r"": 0.23528073, ""class"": ""SF""}, {""r"": 0.47056146, ""class"": ""SF""}, {""r"": 0.70584219, ""class"": ""SF""}, {""r"": 0.94112292, ""class"": ""SF""}, {""r"": 1.17640365, ""class"": ""SF""}, {""r"": 1.4116843799999998, ""class"": ""SF""}, {""r"": 1.6469651099999998, ""class"": ""SF""}, {""r"": 1.8822458399999997, ""class"": ""SF""}, {""r"": 2.11752657, ""class"": ""SF""}, {""r"": 2.3528073, ""class"": ""Bad_SNR (Lineless)""}]",9.589598898150575,9.520885543922535,128.875,[-15.2876 -15.8422 -16.7531 -18.0603 -18.8351 -19.0077 -19.2026]
1-76996,10512-9101,19.472236880794703,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.21321949999999998, ""class"": ""SF""}, {""r"": 0.42643899999999996, ""class"": ""SF""}, {""r"": 0.6396584999999999, ""class"": ""SF""}, {""r"": 0.8528779999999999, ""class"": ""SF""}, {""r"": 1.0660975, ""class"": ""SF""}, {""r"": 1.2793169999999998, ""class"": ""SF""}, {""r"": 1.4925364999999997, ""class"": ""SF""}, {""r"": 1.7057559999999996, ""class"": ""SF""}, {""r"": 1.9189754999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1321949999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3454144999999995, ""class"": ""Bad_SNR (Lineless)""}]",10.274386486695322,10.239096677587206,139.076,[-16.281  -17.1106 -18.5951 -19.8632 -20.5279 -20.8819 -21.1445]
1-605657,10512-9102,32.98101845659164,SF,SF,SF,,False,"[{""r"": 0.23149502000000002, ""class"": ""SF""}, {""r"": 0.46299004000000005, ""class"": ""SF""}, {""r"": 0.6944850600000001, ""class"": ""SF""}, {""r"": 0.9259800800000001, ""class"": ""SF""}, {""r"": 1.1574751, ""class"": ""SF""}, {""r"": 1.3889701200000002, ""class"": ""SF""}, {""r"": 1.6204651400000003, ""class"": ""SF""}, {""r"": 1.8519601600000004, ""class"": ""SF""}, {""r"": 2.0834551800000005, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3149502000000006, ""class"": ""Bad_SNR (Lineless)""}]",9.828573544537766,9.794951372184244,35.8217,[-14.665  -15.2594 -17.3515 -18.5531 -19.2251 -19.5818 -19.8843]
1-54225,10513-12701,0.5358195167775028,Lineless,Lineless,Lineless,,False,,11.136295574895819,10.923024743037752,22.863,[-15.7023 -16.639  -19.8718 -21.6571 -22.4271 -22.779  -23.0811]
1-605833,10513-12702,20.688908564731182,SF,SF,SF,,False,"[{""r"": 0.22127802000000002, ""class"": ""SF""}, {""r"": 0.44255604000000004, ""class"": ""SF""}, {""r"": 0.6638340600000001, ""class"": ""SF""}, {""r"": 0.8851120800000001, ""class"": ""SF""}, {""r"": 1.1063901, ""class"": ""SF""}, {""r"": 1.32766812, ""class"": ""SF""}, {""r"": 1.54894614, ""class"": ""SF""}, {""r"": 1.77022416, ""class"": ""SF""}, {""r"": 1.99150218, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2127802, ""class"": ""Bad_SNR (Lineless)""}]",9.8478791480682,9.70648393414792,105.421,[-16.8296 -17.4021 -18.3817 -19.4009 -19.8616 -20.061  -20.2076]
1-54080,10513-12703,5.031131970967743,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.22708414000000002, ""class"": ""SF""}, {""r"": 0.45416828000000004, ""class"": ""SF""}, {""r"": 0.6812524200000001, ""class"": ""SF""}, {""r"": 0.9083365600000001, ""class"": ""SF""}, {""r"": 1.1354207, ""class"": ""SF""}, {""r"": 1.3625048400000002, ""class"": ""SF""}, {""r"": 1.5895889800000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8166731200000004, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0437572600000005, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2708414000000006, ""class"": ""Bad_SNR (Lineless)""}]",10.230206159566267,10.178401341533755,159.134,[-14.163  -15.1017 -17.6219 -19.2525 -20.1085 -20.5993 -20.9752]
1-54539,10513-12704,0.4065243016129363,Lineless,Lineless,Lineless,,False,,10.520414092476065,10.472166753941066,174.552,[-13.8647 -15.1898 -18.2798 -20.0587 -20.8772 -21.2824 -21.5942]
1-54506,10513-12705,15.477684364402174,SF,SF,SF,,False,"[{""r"": 0.2078756, ""class"": ""SF""}, {""r"": 0.4157512, ""class"": ""SF""}, {""r"": 0.6236268, ""class"": ""SF""}, {""r"": 0.8315024, ""class"": ""SF""}, {""r"": 1.039378, ""class"": ""SF""}, {""r"": 1.2472535999999999, ""class"": ""SF""}, {""r"": 1.4551291999999998, ""class"": ""SF""}, {""r"": 1.6630047999999997, ""class"": ""SF""}, {""r"": 1.8708803999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.078756, ""class"": ""Bad_SNR (Lineless)""}]",9.592810520193552,9.447949896414398,63.4546,[-15.2658 -15.8647 -17.1062 -18.2814 -18.8249 -19.146  -19.3227]
1-53985,10513-1901,0.2852258860539216,Lineless,Lineless,Lineless,,False,,9.84376892843329,9.668563885040273,79.1882,[-11.8491 -13.5805 -16.833  -18.4657 -19.2032 -19.5522 -19.8147]
1-54240,10513-1902,0.7675691202985074,Lineless,Lineless,Lineless,,False,,10.008830031530119,9.925095922046948,62.7248,[-10.1655 -13.5139 -17.001  -18.8122 -19.5833 -20.0087 -20.2335]
1-605823,10513-3701,1.6433665807262567,cLIER,LIER,SF,0.8705838399999999,False,"[{""r"": 0.21764595999999997, ""class"": ""LIER""}, {""r"": 0.43529191999999994, ""class"": ""LIER""}, {""r"": 0.6529378799999999, ""class"": ""LIER""}, {""r"": 0.8705838399999999, ""class"": ""LIER""}, {""r"": 1.0882298, ""class"": ""SF""}, {""r"": 1.30587576, ""class"": ""SF""}, {""r"": 1.52352172, ""class"": ""SF""}, {""r"": 1.74116768, ""class"": ""SF""}, {""r"": 1.95881364, ""class"": ""SF""}, {""r"": 2.1764596, ""class"": ""Bad_SNR (Lineless)""}]",10.185675284092941,10.049020218536562,32.4606,[-14.9041 -15.695  -17.7979 -19.4382 -20.192  -20.5038 -20.7574]
1-53987,10513-3702,3.3308301292292493,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,9.044904132647613,9.058566464123409,123.055,[-12.7106 -13.4109 -15.4923 -16.7035 -17.3523 -17.6644 -17.8603]
1-54115,10513-3703,14.773460043478265,SF,SF,SF,,False,"[{""r"": 0.26385865000000003, ""class"": ""SF""}, {""r"": 0.5277173000000001, ""class"": ""SF""}, {""r"": 0.7915759500000001, ""class"": ""SF""}, {""r"": 1.0554346000000001, ""class"": ""SF""}, {""r"": 1.31929325, ""class"": ""SF""}, {""r"": 1.5831519, ""class"": ""SF""}, {""r"": 1.84701055, ""class"": ""SF""}, {""r"": 2.1108692000000002, ""class"": ""SF""}, {""r"": 2.37472785, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.6385865, ""class"": ""Bad_SNR (Lineless)""}]",8.975448812298959,8.949123492540519,29.9032,[-13.5937 -14.3045 -15.5677 -16.7724 -17.36   -17.6456 -17.8737]
1-54497,10513-3704,0.6777743155339805,Lineless,Lineless,Lineless,,False,,10.45885984893256,10.349790216870803,130.107,[-13.761  -15.0194 -18.258  -19.924  -20.8114 -21.056  -21.3805]
1-54313,10513-6101,0.6560163744079754,Lineless,Lineless,Lineless,,False,,9.901692570164318,9.74386865407567,43.4393,[-12.7006 -14.101  -17.1423 -18.7157 -19.4115 -19.7187 -19.9873]
1-54314,10513-6102,0.7108637379145946,Lineless,Lineless,Lineless,,False,,10.533421228372823,10.430860012213595,127.308,[-13.1345 -15.4478 -18.5534 -20.1893 -20.9711 -21.3004 -21.5839]
1-54129,10513-6103,40.93971433035715,SF,SF,SF,,False,"[{""r"": 0.22265866, ""class"": ""SF""}, {""r"": 0.44531732, ""class"": ""SF""}, {""r"": 0.66797598, ""class"": ""SF""}, {""r"": 0.89063464, ""class"": ""SF""}, {""r"": 1.1132933, ""class"": ""SF""}, {""r"": 1.33595196, ""class"": ""SF""}, {""r"": 1.55861062, ""class"": ""SF""}, {""r"": 1.78126928, ""class"": ""SF""}, {""r"": 2.00392794, ""class"": ""SF""}, {""r"": 2.2265866, ""class"": ""Bad_SNR (Lineless)""}]",9.091754862561455,9.14764850377469,82.9071,[-15.9171 -16.2393 -17.1517 -17.9987 -18.3792 -18.5053 -18.6823]
1-54457,10513-6104,1.9843008925443788,eLIER,LIER,Bad_SNR (Lineless),0.6561122,False,"[{""r"": 0.16402805, ""class"": ""LIER""}, {""r"": 0.3280561, ""class"": ""LIER""}, {""r"": 0.49208415000000005, ""class"": ""LIER""}, {""r"": 0.6561122, ""class"": ""LIER""}, {""r"": 0.82014025, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.9841683, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.14819635, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3122244, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.47625245, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6402805, ""class"": ""Bad_SNR (Lineless)""}]",10.767119487755865,10.690014347380176,132.299,[-14.6318 -15.7544 -18.9742 -20.6038 -21.4769 -21.8985 -22.2492]
1-54492,10513-9101,2.067308266690909,eLIER,LIER,Bad_SNR (Lineless),1.0893573,False,"[{""r"": 0.18155955, ""class"": ""LIER""}, {""r"": 0.3631191, ""class"": ""LIER""}, {""r"": 0.5446786499999999, ""class"": ""LIER""}, {""r"": 0.7262382, ""class"": ""LIER""}, {""r"": 0.90779775, ""class"": ""LIER""}, {""r"": 1.0893572999999999, ""class"": ""LIER""}, {""r"": 1.2709168499999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4524764, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.63403595, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8155955, ""class"": ""Bad_SNR (Lineless)""}]",9.728938670836857,9.676197773822208,121.465,[-13.1451 -14.119  -16.4258 -18.0624 -18.8893 -19.3443 -19.6888]
1-54587,10513-9102,0.2756842769847478,Lineless,Lineless,Lineless,,False,,11.534562927843934,11.445996292211472,22.054,[-16.3725 -17.7702 -20.6177 -22.6071 -23.4653 -23.802  -24.0242]
1-54655,10514-12701,32.33241519170594,SF,SF,SF,,False,"[{""r"": 0.18228315, ""class"": ""SF""}, {""r"": 0.3645663, ""class"": ""SF""}, {""r"": 0.5468494500000001, ""class"": ""SF""}, {""r"": 0.7291326, ""class"": ""SF""}, {""r"": 0.91141575, ""class"": ""SF""}, {""r"": 1.0936989, ""class"": ""SF""}, {""r"": 1.2759820499999999, ""class"": ""SF""}, {""r"": 1.4582651999999998, ""class"": ""SF""}, {""r"": 1.6405483499999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8228314999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.00511465, ""class"": ""Bad_SNR (Lineless)""}]",9.30868604166556,9.1786144045906,78.651,[-15.9728 -16.3231 -17.4154 -18.2687 -18.645  -18.8208 -18.9349]
1-77735,10514-12702,36.37045696599496,SF,SF,SF,,True,"[{""r"": 0.21610873000000003, ""class"": ""SF""}, {""r"": 0.43221746000000005, ""class"": ""SF""}, {""r"": 0.6483261900000001, ""class"": ""SF""}, {""r"": 0.8644349200000001, ""class"": ""SF""}, {""r"": 1.08054365, ""class"": ""SF""}, {""r"": 1.29665238, ""class"": ""SF""}, {""r"": 1.51276111, ""class"": ""SF""}, {""r"": 1.72886984, ""class"": ""Sy""}, {""r"": 1.94497857, ""class"": ""SF""}, {""r"": 2.1610873, ""class"": ""Bad_SNR (Lineless)""}]",9.538645356330822,9.316192680878704,164.749,[-17.0761 -17.4751 -18.1624 -19.0563 -19.4389 -19.5626 -19.6732]
1-77898,10514-12703,30.76555918758717,SF,SF,SF,,False,"[{""r"": 0.21458897999999998, ""class"": ""SF""}, {""r"": 0.42917795999999997, ""class"": ""SF""}, {""r"": 0.6437669399999999, ""class"": ""SF""}, {""r"": 0.8583559199999999, ""class"": ""SF""}, {""r"": 1.0729449, ""class"": ""SF""}, {""r"": 1.28753388, ""class"": ""SF""}, {""r"": 1.50212286, ""class"": ""SF""}, {""r"": 1.71671184, ""class"": ""SF""}, {""r"": 1.9313008200000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1458898, ""class"": ""Bad_SNR (Lineless)""}]",9.365051599280033,9.243826507647459,153.676,[-15.7535 -16.3623 -17.4101 -18.3747 -18.8308 -19.0147 -19.1644]
1-78029,10514-12704,52.28236860623085,SF,SF,SF,,False,"[{""r"": 0.18430922, ""class"": ""SF""}, {""r"": 0.36861844, ""class"": ""SF""}, {""r"": 0.5529276599999999, ""class"": ""SF""}, {""r"": 0.73723688, ""class"": ""SF""}, {""r"": 0.9215461, ""class"": ""SF""}, {""r"": 1.10585532, ""class"": ""SF""}, {""r"": 1.2901645400000001, ""class"": ""SF""}, {""r"": 1.4744737600000002, ""class"": ""SF""}, {""r"": 1.6587829800000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8430922000000003, ""class"": ""Bad_SNR (Lineless)""}]",9.48980244269976,9.244032065046236,39.3497,[-16.7906 -17.1759 -17.8615 -18.7369 -19.1322 -19.2894 -19.4129]
1-77704,10514-12705,3.162334346887417,Sy,Sy,Bad_SNR (Lineless),,True,"[{""r"": 0.17863642, ""class"": ""Sy""}, {""r"": 0.35727284, ""class"": ""Sy""}, {""r"": 0.5359092599999999, ""class"": ""LIER""}, {""r"": 0.71454568, ""class"": ""LIER""}, {""r"": 0.8931821, ""class"": ""SF""}, {""r"": 1.0718185199999999, ""class"": ""SF""}, {""r"": 1.2504549399999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4290913599999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6077277799999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7863641999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9650006199999994, ""class"": ""Bad_SNR (Lineless)""}]",10.23111007827662,10.22633435025715,178.639,[-13.413  -14.9543 -17.8235 -19.3797 -20.1891 -20.5547 -20.8651]
1-77742,10514-1901,0.3279231564212389,Lineless,Lineless,Lineless,,False,,10.024600588650689,9.888711221153633,64.6609,[-11.8618 -14.3344 -17.4302 -19.0202 -19.7167 -20.0172 -20.2597]
1-55065,10514-1902,0.4950767405106382,Lineless,Lineless,Lineless,,False,,11.149382327425737,10.90885213739683,95.6149,[-18.0863 -19.5584 -21.3075 -22.5854 -23.2411 -23.2683 -23.4575]
1-54979,10514-3701,19.809685718120807,SF,SF,SF,,False,"[{""r"": 0.20693886, ""class"": ""SF""}, {""r"": 0.41387772, ""class"": ""SF""}, {""r"": 0.6208165800000001, ""class"": ""SF""}, {""r"": 0.82775544, ""class"": ""SF""}, {""r"": 1.0346943, ""class"": ""SF""}, {""r"": 1.24163316, ""class"": ""SF""}, {""r"": 1.4485720199999998, ""class"": ""SF""}, {""r"": 1.6555108799999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8624497399999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0693886, ""class"": ""Bad_SNR (Lineless)""}]",9.157314700079732,9.147416597222579,45.279,[-13.5744 -14.0236 -15.6671 -16.9564 -17.6134 -17.9155 -18.1566]
1-77755,10514-3702,0.3593898439530201,Lineless,Lineless,Lineless,,False,,10.906650141205194,10.789990842131036,94.2615,[-14.7714 -16.0513 -19.223  -21.1902 -21.8635 -22.1527 -22.6308]
1-77708,10514-3703,15.530313406896552,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.10501816, ""class"": ""SF""}, {""r"": 0.21003632, ""class"": ""SF""}, {""r"": 0.31505448, ""class"": ""SF""}, {""r"": 0.42007264, ""class"": ""SF""}, {""r"": 0.5250908, ""class"": ""SF""}, {""r"": 0.6301089599999999, ""class"": ""SF""}, {""r"": 0.7351271199999999, ""class"": ""SF""}, {""r"": 0.8401452799999999, ""class"": ""SF""}, {""r"": 0.9451634399999999, ""class"": ""SF""}, {""r"": 1.0501816, ""class"": ""Bad_SNR (Lineless)""}]",9.141242767858726,9.24237741886785,152.364,[-15.8268 -15.9272 -17.1194 -17.9988 -18.3698 -18.5351 -18.678 ]
1-55075,10514-3704,0.2470206555714285,Lineless,Lineless,Lineless,,False,,10.929915270489348,10.857756932456427,76.2153,[-14.1848 -15.9583 -19.1953 -21.141  -21.9326 -22.2326 -22.6028]
1-54999,10514-6101,1.7130961563218388,eLIER,LIER,Bad_SNR (Lineless),1.1204894,False,"[{""r"": 0.28012234999999996, ""class"": ""LIER""}, {""r"": 0.5602446999999999, ""class"": ""LIER""}, {""r"": 0.8403670499999999, ""class"": ""LIER""}, {""r"": 1.1204893999999999, ""class"": ""LIER""}, {""r"": 1.40061175, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6807341, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.96085645, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2409788, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.5211011500000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.8012235000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.346272759503725,10.27789788406947,114.559,[-14.2662 -15.2169 -17.9691 -19.6913 -20.4822 -20.8407 -21.1152]
